"ID","Name","InChI","InChIKey","SMILES","Solubility","SD","Ocurrences","Group","MolWt","MolLogP","MolMR","HeavyAtomCount","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumValenceElectrons","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","RingCount","TPSA","LabuteASA","BalabanJ","BertzCT"
"B-1120","2-bromoethanol","InChI=1S/C2H5BrO/c3-1-2-4/h4H,1-2H2","LDLCZOVUSADOIV-UHFFFAOYSA-N","OCCBr","0.9032","0.0","1","G1","124.965","0.3736","20.879799999999996","4.0","1.0","1.0","2.0","1.0","26.0","0.0","0.0","0.0","0.0","20.23","33.76597450006353","1.9747448713915894","8.0"
"B-1121","ethyl methyl ether","InChI=1S/C3H8O/c1-3-4-2/h3H2,1-2H3","XOBKSJJDNFUZPF-UHFFFAOYSA-N","CCOC","-0.0799","0.0","1","G1","60.096000000000004","0.6527000000000001","17.55","4.0","1.0","0.0","1.0","1.0","26.0","0.0","0.0","0.0","0.0","9.23","26.582680486129647","1.9747448713915894","5.245112497836532"
"B-1122","1,2-dimethylhydrazine","InChI=1S/C2H8N2/c1-3-4-2/h3-4H,1-2H3","DIIIISSCIXVANO-UHFFFAOYSA-N","CNNC","1.2211","0.0","1","G1","60.10000000000001","-0.6598000000000002","18.1194","4.0","2.0","2.0","2.0","1.0","26.0","0.0","0.0","0.0","0.0","24.06","26.174053529677217","1.9747448713915894","6.0"
"B-1123","2,2,4-trimethylpentane","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","NHTMVDHEPJAVLT-UHFFFAOYSA-N","CC(C)CC(C)(C)C","-4.6704","0.03780000000000028","2","G3","114.23199999999999","3.0786000000000016","38.91","8.0","0.0","0.0","0.0","1.0","50.0","0.0","0.0","0.0","0.0","0.0","53.29384582860579","3.388924101358251","54.928786893420316"
"B-1124","t-butyl acetate","InChI=1S/C6H12O2/c1-5(7)8-6(2,3)4/h1-4H3","WMOVHXAZOJBABW-UHFFFAOYSA-N","CC(=O)OC(C)(C)C","-1.1443","0.0","1","G1","116.16","1.3479999999999999","31.518999999999984","8.0","2.0","0.0","2.0","0.0","48.0","0.0","0.0","0.0","0.0","26.3","49.83902892936323","3.5512529243669313","89.19188266301451"
"B-1125","dodecamethylcyclohexasiloxane","InChI=1S/C12H36O6Si6/c1-19(2)13-20(3,4)15-22(7,8)17-24(11,12)18-23(9,10)16-21(5,6)14-19/h1-12H3","IUMSDRXLFWAGNT-UHFFFAOYSA-N","C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1","-7.9407","0.0","1","G1","444.9300000000002","4.310400000000003","111.40200000000006","24.0","6.0","0.0","12.0","0.0","144.0","0.0","1.0","1.0","1.0","55.38000000000001","154.19492032886598","3.240339766523186","332.38623848312733"
"B-1126","decamethylcyclopentasiloxane","InChI=1S/C10H30O5Si5/c1-16(2)11-17(3,4)13-19(7,8)15-20(9,10)14-18(5,6)12-16/h1-10H3","XMSXQFUHVRWGNA-UHFFFAOYSA-N","C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1","-7.3387","0.0","1","G1","370.7750000000001","3.5920000000000023","92.83500000000005","20.0","5.0","0.0","10.0","0.0","120.0","0.0","1.0","1.0","1.0","46.150000000000006","128.72384656737225","3.150538530787341","267.78232786509"
"B-1127","dichloro(2-chlorovinyl)arsine (trans)","InChI=1S/C2H2AsCl3/c4-2-1-3(5)6/h1-2H/b2-1+","GIKLTQKNOXNBNY-OWOJBTEDSA-N","Cl/C=C/[As](Cl)Cl","-2.6177","0.0","1","G1","207.31900000000002","2.2439","32.452999999999996","6.0","0.0","0.0","4.0","1.0","36.0","0.0","0.0","0.0","0.0","0.0","54.64642052389768","3.032354946742984","50.75488750216347"
"B-1128","1,1-dichlorobutane","InChI=1S/C4H8Cl2/c1-2-3-4(5)6/h4H,2-3H2,1H3","SEQRDAAUNCRFIT-UHFFFAOYSA-N","CCCC(Cl)Cl","-2.4036","0.0","1","G1","127.01400000000001","2.590200000000001","30.401999999999987","6.0","0.0","0.0","2.0","2.0","38.0","0.0","0.0","0.0","0.0","0.0","48.44060982478272","2.6272148478988635","26.72905595320056"
"B-1129","barium formate","InChI=1S/2CH2O2.Ba/c2*2-1-3;/h2*1H,(H,2,3);/q;;+2/p-2","UXFOSWFWQAUFFZ-UHFFFAOYSA-L","[Ba++].[O-]C=O.[O-]C=O","-0.0557","0.0","1","G1","227.362","-3.6486","17.881999999999998","7.0","4.0","0.0","5.0","0.0","36.0","0.0","0.0","0.0","0.0","80.25999999999999","80.59767655855785","-3.999999981250001e-08","30.671034463057104"
"B-1130","butanoic acid, 3-amino-","InChI=1S/C4H9NO2/c1-3(5)2-4(6)7/h3H,2,5H2,1H3,(H,6,7)","OQEBBZSWEGYTPG-UHFFFAOYSA-N","CC(N)CC(O)=O","0.9867","0.046650000000000025","2","G3","103.12099999999998","-0.19170000000000004","25.902199999999997","7.0","2.0","2.0","3.0","2.0","42.0","0.0","0.0","0.0","0.0","63.32","42.129723920271864","3.126006652390634","70.09004635215048"
"B-1131","acetoacetic acid","InChI=1S/C4H6O3/c1-3(5)2-4(6)7/h2H2,1H3,(H,6,7)","WDJHALXBUFZDSR-UHFFFAOYSA-N","CC(=O)CC(O)=O","0.991","0.0","1","G1","102.08899999999998","0.05009999999999998","22.933799999999994","7.0","2.0","1.0","3.0","2.0","40.0","0.0","0.0","0.0","0.0","54.37","40.951355323302906","3.318019590380522","83.10802962390817"
"B-1132","thioimidodicarbonic diamide","InChI=1S/C2H5N3S2/c3-1(6)5-2(4)7/h(H5,3,4,5,6,7)","JIRRNZWTWJGJCT-UHFFFAOYSA-N","NC(=S)NC(N)=S","-1.6996","0.0","1","G1","135.217","-0.9367999999999999","36.70649999999999","7.0","2.0","3.0","5.0","0.0","40.0","0.0","0.0","0.0","0.0","64.07","52.051397214269386","3.318019590380522","87.10802962390817"
"B-1133","2h-pyran-2,4(3h)-dione, 6-methyl-","InChI=1S/C6H6O3/c1-4-2-5(7)3-6(8)9-4/h2H,3H2,1H3","GYHBVAHWGBJKHA-UHFFFAOYSA-N","CC1=CC(=O)CC(=O)O1","-1.1185","0.0","1","G1","126.11099999999999","0.4062","29.472999999999992","9.0","3.0","0.0","3.0","0.0","48.0","0.0","0.0","1.0","1.0","43.370000000000005","52.305116843693504","2.7871437051215744","190.47965372653147"
"B-1134","chlorocyclohexane","InChI=1S/C6H11Cl/c7-6-4-2-1-3-5-6/h6H,1-5H2","UNFUYWDGSFDHCW-UHFFFAOYSA-N","ClC1CCCCC1","-2.3752","0.0","1","G1","118.60700000000001","2.557900000000001","32.725999999999985","7.0","0.0","0.0","1.0","0.0","42.0","0.0","1.0","1.0","1.0","0.0","49.86139667316504","2.1229179499593664","46.14170945007629"
"B-1135","hexanedioic acid, 2-amino-","InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)","OYIFNHCXNCRBQI-UHFFFAOYSA-N","NC(CCCC(O)=O)C(O)=O","-1.8648","0.0","1","G1","161.15699999999998","-0.3468000000000003","37.09799999999999","11.0","3.0","3.0","5.0","5.0","64.0","0.0","0.0","0.0","0.0","100.62","63.81536400130485","3.3876453290370208","156.66127285260657"
"B-1136","isobutyl formate","InChI=1S/C5H10O2/c1-5(2)3-7-4-6/h4-5H,3H2,1-2H3","AVMSWPWPYJVYKY-UHFFFAOYSA-N","CC(C)COC=O","-1.0006","0.0","1","G1","102.13299999999998","0.8154","26.853999999999985","7.0","2.0","0.0","2.0","3.0","42.0","0.0","0.0","0.0","0.0","26.3","43.474086814966626","2.8099823316091586","50.041843979966416"
"B-1137","n-butyl iodide","InChI=1S/C4H9I/c1-2-3-4-5/h2-4H2,1H3","KMGBZBJJOKUPIA-UHFFFAOYSA-N","CCCCI","-2.9587","0.0","1","G1","184.01999999999998","2.2215","33.794999999999995","5.0","0.0","0.0","1.0","2.0","32.0","0.0","0.0","0.0","0.0","0.0","47.095915492063014","2.19060968716425","11.119415478763749"
"B-1139","bis(chloromethyl) ether","InChI=1S/C2H4Cl2O/c3-1-5-2-4/h1-2H2","HRQGCQVOJVTVLU-UHFFFAOYSA-N","ClCOCCl","-0.7181","0.0","1","G1","114.959","1.3956","22.52499999999999","5.0","1.0","0.0","3.0","2.0","32.0","0.0","0.0","0.0","0.0","9.23","40.824270825496384","2.19060968716425","15.119415478763749"
"B-1140","cyclopentadiene","InChI=1S/C5H6/c1-2-4-5-3-1/h1-4H,5H2","ZSWFCLXCOIISFI-UHFFFAOYSA-N","C1C=CC=C1","-1.565","0.0","1","G1","66.103","1.5025","22.89699999999999","5.0","0.0","0.0","0.0","0.0","26.0","0.0","0.0","1.0","1.0","0.0","31.813982267518234","2.609648108945015","58.10749561002055"
"B-1141","ethanesulfonic acid, 2-[(aminoiminomethyl)amino]","InChI=1S/C3H9N3O3S/c4-3(5)6-1-2-10(7,8)9/h1-2H2,(H4,4,5,6)(H,7,8,9)","JKLRIMRKZBSSED-UHFFFAOYSA-N","NC(N)=NCC[S](O)(=O)=O","-0.6321","0.0","1","G1","167.19","-1.8523999999999994","37.09240000000001","10.0","3.0","3.0","7.0","3.0","60.0","0.0","0.0","0.0","0.0","118.77000000000001","58.67287514654894","3.6924780724169923","215.14742793111944"
"B-1142","isobutyl nitrate","InChI=1S/C4H9NO3/c1-4(2)3-8-5(6)7/h4H,3H2,1-2H3","LNNXFUZKZLXPOF-UHFFFAOYSA-N","CC(C)CO[N+]([O-])=O","-1.9521","0.0","1","G1","119.11999999999999","0.8507","27.78439999999999","8.0","3.0","0.0","4.0","3.0","48.0","0.0","0.0","0.0","0.0","52.37","47.55463682250403","3.0500782919131915","81.35260810785708"
"B-1143","1-chloropentane","InChI=1S/C5H11Cl/c1-2-3-4-5-6/h2-5H2,1H3","SQCZQTSHSZLZIQ-UHFFFAOYSA-N","CCCCCCl","-2.7324","0.0","1","G1","106.596","2.415400000000001","30.244999999999987","6.0","0.0","0.0","1.0","3.0","38.0","0.0","0.0","0.0","0.0","0.0","44.502285712297656","2.3390923149762908","15.900134529890124"
"B-1144","barium acetate","InChI=1S/2C2H4O2.Ba/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2","ITHZDDVSAWDQPZ-UHFFFAOYSA-L","[Ba++].CC([O-])=O.CC([O-])=O","0.1948","0.0","1","G1","255.41599999999997","-2.8683999999999994","27.115999999999993","9.0","4.0","0.0","5.0","0.0","48.0","0.0","0.0","0.0","0.0","80.25999999999999","93.32756078735108","-7.199999951999999e-08","70.56842503028855"
"B-1145","n-methyl butylcarbamate","InChI=1S/C6H13NO2/c1-5(2)3-4-9-6(7)8/h5H,3-4H2,1-2H3,(H2,7,8)","OLCIOXGQTLVZQT-UHFFFAOYSA-N","CC(C)CCOC(N)=O","-1.4403","0.0","1","G1","131.175","1.1278000000000001","34.99039999999999","9.0","2.0","1.0","3.0","3.0","54.0","0.0","0.0","0.0","0.0","52.32","55.178919626375944","3.006105030052141","91.05865002596163"
"B-1146","1-butanol, 3-methyl-, nitrate","InChI=1S/C5H11NO3/c1-5(2)3-4-9-6(7)8/h5H,3-4H2,1-2H3","NTHGIYFSMNNHSC-UHFFFAOYSA-N","CC(C)CCO[N+]([O-])=O","-2.4809","0.0","1","G1","133.147","1.2408","32.40139999999999","9.0","3.0","0.0","4.0","4.0","54.0","0.0","0.0","0.0","0.0","52.37","53.919578936900635","3.006105030052141","92.20389705368828"
"B-1147","strontium acetate","InChI=1S/2C2H4O2.Sr/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2","RXSHXLOMRZJCLB-UHFFFAOYSA-L","[Sr++].CC([O-])=O.CC([O-])=O","0.1446","0.0","1","G1","205.70799999999997","-2.8683999999999994","27.115999999999993","9.0","4.0","0.0","5.0","0.0","48.0","0.0","0.0","0.0","0.0","80.25999999999999","90.1394160138204","-7.199999951999999e-08","70.56842503028855"
"B-1150","pentanedinitrile","InChI=1S/C5H6N2/c6-4-2-1-3-5-7/h1-3H2","ZTOMUSMDRMJOTH-UHFFFAOYSA-N","N#CCCCC#N","1.0263","0.0","1","G1","94.117","1.20386","25.07699999999999","7.0","2.0","0.0","2.0","2.0","36.0","0.0","0.0","0.0","0.0","47.58","42.984178848353416","2.7683855790457867","90.2290118395681"
"B-1151","n-hexadecane","InChI=1S/C16H34/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3-16H2,1-2H3","DCAYPVUWAIABOU-UHFFFAOYSA-N","CCCCCCCCCCCCCCCC","-8.4007","0.0","1","G1","226.44799999999992","6.487600000000007","75.98600000000008","16.0","0.0","0.0","0.0","13.0","98.0","0.0","0.0","0.0","0.0","0.0","104.2133827437787","2.828262412638549","92.6059378176129"
"B-1152","n1-(4-so2nh2-ph)sulfanilamide","InChI=1S/C12H13N3O4S2/c13-9-1-5-12(6-2-9)21(18,19)15-10-3-7-11(8-4-10)20(14,16)17/h1-8,15H,13H2,(H2,14,16,17)","GCQZFVAHUZIDRP-UHFFFAOYSA-N","Nc1ccc(cc1)[S](=O)(=O)Nc2ccc(cc2)[S](N)(=O)=O","-2.7592","0.0","1","G1","327.38700000000006","0.7170000000000003","79.47810000000001","21.0","5.0","3.0","9.0","4.0","112.0","2.0","0.0","0.0","2.0","132.35","122.23969268802463","2.2670283397663433","842.3804816155572"
"B-1153","2-hydroxypropanoic acid, methyl ester","InChI=1S/C4H8O3/c1-3(5)4(6)7-2/h3,5H,1-2H3","LPEKGGXMPWTOCB-UHFFFAOYSA-N","COC(=O)C(C)O","0.9825","0.0","1","G1","104.10499999999999","-0.45980000000000015","23.696799999999993","7.0","3.0","1.0","3.0","1.0","42.0","0.0","0.0","0.0","0.0","46.53","41.90337845276602","3.3530759537985286","67.33515884998701"
"B-1154","alpha-methylene butyrolactone","InChI=1S/C5H6O2/c1-4-2-3-7-5(4)6/h1-3H2","GSLDEZOOOSBFGP-UHFFFAOYSA-N","C=C1CCOC1=O","0.1844","0.0","1","G1","98.10099999999998","0.4895","24.715999999999994","7.0","2.0","0.0","2.0","0.0","38.0","0.0","1.0","1.0","1.0","26.3","41.778652629253145","2.6513102204228143","101.24856184822198"
"B-1155","hyocholic acid","InChI=1S/C24H40O5/c1-13(4-7-19(26)27)15-5-6-16-20-17(9-11-23(15,16)2)24(3)10-8-14(25)12-18(24)21(28)22(20)29/h13-18,20-22,25,28-29H,4-12H2,1-3H3,(H,26,27)/t13-,14-,15-,16+,17+,18+,20+,21-,22+,23-,24-/m1/s1","DKPMWHFRUGMUKF-KWXDGCAGSA-N","C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C","-4.3465","0.0","1","G1","408.57900000000024","3.4487000000000023","110.03720000000007","29.0","4.0","4.0","5.0","4.0","166.0","0.0","4.0","4.0","4.0","97.99000000000001","174.44805215366245","1.592996071933069","636.7605586006101"
"B-1156","ethyl biscoumacetate","InChI=1S/C22H16O8/c1-2-28-20(25)15(16-18(23)11-7-3-5-9-13(11)29-21(16)26)17-19(24)12-8-4-6-10-14(12)30-22(17)27/h3-10,15,26-27H,2H2,1H3","SEGSDVUVOWIWFX-UHFFFAOYSA-N","CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O","-3.4264","0.0","1","G1","408.36200000000014","3.005600000000002","106.77360000000002","30.0","8.0","2.0","8.0","4.0","152.0","4.0","0.0","0.0","4.0","127.18","168.10780752866611","2.0897954140740493","1296.9342325074479"
"B-1157","o-thymotic acid","InChI=1S/C11H14O3/c1-6(2)8-5-4-7(3)9(10(8)12)11(13)14/h4-6,12H,1-3H3,(H,13,14)","FNWNGQGTFICQJU-UHFFFAOYSA-N","CC(C)c1ccc(C)c(C(O)=O)c1O","-3.2883","0.0","1","G1","194.22999999999996","2.5222200000000012","53.89210000000003","14.0","2.0","2.0","3.0","2.0","76.0","1.0","0.0","0.0","1.0","57.53","83.00610329591579","3.4105045818157524","367.0405477923578"
"B-1159","amisometradine","InChI=1S/C9H13N3O2/c1-6(2)5-12-7(10)4-8(13)11(3)9(12)14/h4H,1,5,10H2,2-3H3","FXNYSZHYMGWWEZ-UHFFFAOYSA-N","CN1C(=O)C=C(N)N(CC(C)=C)C1=O","-0.9895","0.0","1","G1","195.22199999999998","-0.2947000000000004","55.16940000000001","14.0","5.0","1.0","5.0","2.0","76.0","1.0","0.0","0.0","1.0","70.02","81.08868449147967","3.4447593927753366","481.81092593541393"
"B-1160","nebularine","InChI=1S/C10H12N4O4/c15-2-6-7(16)8(17)10(18-6)14-4-13-5-1-11-3-12-9(5)14/h1,3-4,6-8,10,15-17H,2H2/t6-,7-,8-,10-/m1/s1","MRWXACSTFXYYMV-FDDDBJFASA-N","OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cncnc23","-0.4018","0.0","1","G1","252.23000000000002","-1.5622000000000007","58.33240000000003","18.0","8.0","3.0","8.0","2.0","96.0","2.0","1.0","1.0","3.0","113.52","101.50626940623005","2.001953419518878","559.5561848825051"
"B-1161","1-nitro-2-naphthol","InChI=1S/C10H7NO3/c12-9-6-5-7-3-1-2-4-8(7)10(9)11(13)14/h1-6,12H","SSHIVHKMGVBXTJ-UHFFFAOYSA-N","Oc1ccc2ccccc2c1[N+]([O-])=O","-2.9758","0.0","1","G1","189.16999999999996","2.4536000000000007","52.26720000000001","14.0","3.0","1.0","4.0","1.0","70.0","2.0","0.0","0.0","2.0","63.37","79.56027712592798","2.895160176988298","507.69331220127367"
"B-1162","2,4,6-trichloro-3-methylphenol","InChI=1S/C7H5Cl3O/c1-3-4(8)2-5(9)7(11)6(3)10/h2,11H,1H3","QTAATZDGGZYBDC-UHFFFAOYSA-N","Cc1c(Cl)cc(Cl)c(O)c1Cl","-3.2761","0.0","1","G1","211.475","3.6608200000000006","47.87380000000001","11.0","1.0","1.0","4.0","0.0","60.0","1.0","0.0","0.0","1.0","20.23","79.50037766673461","3.4555464838177836","269.97742726989566"
"B-1164","9-methyl-9-azabicyclo[3.3.1]nonan-3-one","InChI=1S/C9H15NO/c1-10-7-3-2-4-8(10)6-9(11)5-7/h7-8H,2-6H2,1H3","RHWSKVCZXBAWLZ-UHFFFAOYSA-N","CN1C2CCCC1CC(=O)C2","0.4167","0.0","1","G1","153.225","1.2022000000000002","43.43100000000002","11.0","2.0","0.0","2.0","0.0","62.0","0.0","2.0","2.0","2.0","20.310000000000002","67.56848140619108","2.1227671281724665","162.40154658752397"
"B-1165","3-pyridinecarboxylic acid, hydrazide","InChI=1S/C6H7N3O/c7-9-6(10)5-2-1-3-8-4-5/h1-4H,7H2,(H,9,10)","KFUSANSHCADHNJ-UHFFFAOYSA-N","NNC(=O)c1cccnc1","-0.1372","0.0","1","G1","137.142","-0.3149000000000006","35.89060000000001","10.0","3.0","2.0","4.0","1.0","52.0","1.0","0.0","0.0","1.0","68.00999999999999","58.037404215739585","2.8526279288191434","221.69435494406167"
"B-1166","5-nitro-2-propoxyaniline","InChI=1S/C9H12N2O3/c1-2-5-14-9-4-3-7(11(12)13)6-8(9)10/h3-4,6H,2,5,10H2,1H3","RXQCEGOUSFBKPI-UHFFFAOYSA-N","CCCOc1ccc(cc1N)[N+]([O-])=O","-3.1592","0.0","1","G1","196.20599999999996","1.9657999999999998","53.294800000000016","14.0","4.0","1.0","5.0","4.0","76.0","1.0","0.0","0.0","1.0","78.38999999999999","81.63264111170618","2.8414580221504524","338.828993542009"
"B-1167","methyl oxalate","InChI=1S/C4H6O4/c1-7-3(5)4(6)8-2/h1-2H3","LOMVENUNSWAXEN-UHFFFAOYSA-N","COC(=O)C(=O)OC","-0.2919","0.0","1","G1","118.088","-0.6676000000000002","24.03199999999999","8.0","4.0","0.0","4.0","0.0","46.0","0.0","0.0","0.0","0.0","52.60000000000001","46.384212030120665","3.6432249455719163","92.60593781761291"
"B-1172","methyldopa","InChI=1S/C10H13NO4/c1-10(11,9(14)15)5-6-2-3-7(12)8(13)4-6/h2-4,12-13H,5,11H2,1H3,(H,14,15)/t10-/m0/s1","CJCSPKMFHVPWAR-JTQLQIEISA-N","C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O","-1.3247","0.0","1","G1","211.21699999999998","0.4423000000000001","53.703800000000015","15.0","4.0","4.0","5.0","3.0","82.0","1.0","0.0","0.0","1.0","103.78","86.77528563072794","2.905062365401662","387.0088201517134"
"B-1173","maleanilic acid","InChI=1S/C10H9NO3/c12-9(6-7-10(13)14)11-8-4-2-1-3-5-8/h1-7H,(H,11,12)(H,13,14)/b7-6-","WHZLCOICKHIPRL-SREVYHEPSA-N","OC(=O)\C=C/C(=O)Nc1ccccc1","-2.2815","0.0","1","G1","191.18600000000004","1.2658999999999998","51.84750000000002","14.0","2.0","2.0","4.0","3.0","72.0","1.0","0.0","0.0","1.0","66.39999999999999","80.86870868079075","2.5403535849792562","356.8896771549849"
"B-1174","nifuradene","InChI=1S/C8H8N4O4/c13-8-9-3-4-11(8)10-5-6-1-2-7(16-6)12(14)15/h1-2,5H,3-4H2,(H,9,13)/b10-5+","VSVAVMVWTLLTCH-BJMVGYQFSA-N","[O-][N+](=O)c1oc(cc1)\C=N\N2CCNC2=O","-3.3572","0.0","1","G1","224.17599999999996","0.5468999999999999","53.061100000000025","16.0","5.0","1.0","8.0","3.0","84.0","1.0","1.0","1.0","2.0","100.97999999999999","89.66932187008109","2.0507091679266773","452.6457168551664"
"B-1175","d-tyrosine","InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m1/s1","OUYCCCASQSFEME-MRVPVSSYSA-N","N[C@H](Cc1ccc(O)cc1)C(O)=O","-2.6049","0.0","1","G1","181.19099999999997","0.3466","47.42200000000002","13.0","3.0","3.0","4.0","3.0","70.0","1.0","0.0","0.0","1.0","83.55000000000001","75.6161097641353","2.641763904889644","294.23305328030176"
"B-1176","dl-tyrosine","InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)","OUYCCCASQSFEME-UHFFFAOYSA-N","NC(Cc1ccc(O)cc1)C(O)=O","-2.6561","0.20722737964612692","4","G5","181.19099999999997","0.3466","47.42200000000002","13.0","3.0","3.0","4.0","3.0","70.0","1.0","0.0","0.0","1.0","83.55000000000001","75.6161097641353","2.641763904889644","294.23305328030176"
"B-1178","zinc valerate","InChI=1S/2C5H10O2.Zn/c2*1-2-3-4-5(6)7;/h2*2-4H2,1H3,(H,6,7);/q;;+2/p-2","BUDAIZWUWHWZPQ-UHFFFAOYSA-L","[Zn++].CCCCC([O-])=O.CCCCC([O-])=O","-1.2722","0.0","1","G1","267.63999999999993","-0.14949999999999974","49.06400000000003","15.0","4.0","0.0","5.0","6.0","84.0","0.0","0.0","0.0","0.0","80.25999999999999","103.82440095797268","-1.7999999704687503e-07","141.5013780371774"
"B-1179","oxiranemethanol","InChI=1S/C3H6O2/c4-1-3-2-5-3/h3-4H,1-2H2","CTKINSOISVBQLD-UHFFFAOYSA-N","OCC1CO1","1.1303","0.0","1","G1","74.07900000000001","-0.6225","16.8258","5.0","2.0","1.0","2.0","1.0","30.0","0.0","1.0","1.0","1.0","32.76","30.371083084796428","1.9989394851788977","31.87430298092722"
"B-1183","2-pyrimidone","InChI=1S/C4H4N2O/c7-4-5-2-1-3-6-4/h1-3H,(H,5,6,7)","VTGOHKSTWXHQJK-UHFFFAOYSA-N","O=C1NC=CC=N1","0.6749","0.0","1","G1","96.089","-0.23009999999999997","24.857699999999994","7.0","2.0","1.0","3.0","0.0","36.0","1.0","0.0","0.0","1.0","45.75","40.032221181433755","3.27532977603021","175.38621243302316"
"B-1184","methyl propyl ether","InChI=1S/C4H10O/c1-3-4-5-2/h3-4H2,1-2H3","VNKYTQGIUYNRMY-UHFFFAOYSA-N","CCCOC","-0.3857","0.30215000000000003","2","G3","74.12299999999999","1.0428","22.166999999999994","5.0","1.0","0.0","1.0","2.0","32.0","0.0","0.0","0.0","0.0","9.23","32.94762260052625","2.19060968716425","11.119415478763749"
"B-1185","1-monobutyrin","InChI=1S/C7H14O4/c1-2-3-7(10)11-5-6(9)4-8/h6,8-9H,2-5H2,1H3","RIEABXYBQSLTFR-UHFFFAOYSA-N","CCCC(=O)OCC(O)CO","-1.335","0.0","1","G1","162.18499999999997","-0.3170999999999998","38.9596","11.0","4.0","2.0","4.0","5.0","66.0","0.0","0.0","0.0","0.0","66.76","65.79243854815186","3.298262292410384","113.00820116821995"
"B-1186","zinc acetate","InChI=1S/2C2H4O2.Zn/c2*1-2(3)4;/h2*1H3,(H,3,4);/q;;+2/p-2","DJWUNCQRNNEAKC-UHFFFAOYSA-L","[Zn++].CC([O-])=O.CC([O-])=O","0.2179","0.0","1","G1","183.47799999999998","-2.490099999999999","21.36199999999999","9.0","4.0","0.0","5.0","0.0","48.0","0.0","0.0","0.0","0.0","80.25999999999999","65.63474827159301","-7.199999951999999e-08","70.56842503028855"
"B-1187","allyl ether","InChI=1S/C6H10O/c1-3-5-7-6-4-2/h3-4H,1-2,5-6H2","ATVJXMYDOSMEPO-UHFFFAOYSA-N","C=CCOCC=C","-0.0206","0.0","1","G1","98.145","1.375","31.212999999999987","7.0","1.0","0.0","1.0","4.0","40.0","0.0","0.0","0.0","0.0","9.23","44.29830076495096","2.679549206552144","49.20035947603791"
"B-1188","zinc formate","InChI=1S/2CH2O2.Zn/c2*2-1-3;/h2*1H,(H,2,3);/q;;+2/p-2","XOBMCBQSUCOAOC-UHFFFAOYSA-L","[Zn++].[O-]C=O.[O-]C=O","-0.4755","0.0","1","G1","155.42399999999998","-3.2702999999999998","12.128","7.0","4.0","0.0","5.0","0.0","36.0","0.0","0.0","0.0","0.0","80.25999999999999","52.90486404279978","-3.999999981250001e-08","30.671034463057104"
"B-1189","carbon tetrabromide","InChI=1S/CBr4/c2-1(3,4)5","HJUGFYREWKUQJT-UHFFFAOYSA-N","BrC(Br)(Br)Br","-3.1404","0.0","1","G1","331.62699999999995","3.1773000000000002","38.439","5.0","0.0","0.0","4.0","0.0","32.0","0.0","0.0","0.0","0.0","0.0","64.20944145039498","3.0237157840738176","19.11941547876375"
"B-1190","fluoromethyl sulfone","InChI=1S/CH3FO2S/c1-5(2,3)4/h1H3","KNWQLFOXPQZGPX-UHFFFAOYSA-N","C[S](F)(=O)=O","-0.5145","0.0","1","G1","98.098","-0.08449999999999991","15.951800000000002","5.0","2.0","0.0","4.0","0.0","32.0","0.0","0.0","0.0","0.0","34.14","29.825681855149753","4.062942298971397","92.81635834269238"
"B-1192","2-propanol, 1-chloro-2-methyl-","InChI=1S/C4H9ClO/c1-4(2,6)3-5/h6H,3H2,1-2H3","JNOZGFXJZQXOSU-UHFFFAOYSA-N","CC(C)(O)CCl","0.1602","0.0","1","G1","108.56800000000001","0.9961","27.01779999999999","6.0","1.0","1.0","2.0","1.0","38.0","0.0","0.0","0.0","0.0","20.23","42.93157735009705","3.1684898726705697","37.30296890880646"
"B-1193","methane, bromotrinitro-","InChI=1S/CBrN3O6/c2-1(3(6)7,4(8)9)5(10)11","KWSSHZBBUQSMKF-UHFFFAOYSA-N","[O-][N+](=O)C(Br)([N+]([O-])=O)[N+]([O-])=O","-1.7705","0.0","1","G1","229.93","-0.17730000000000007","32.641200000000005","11.0","6.0","0.0","10.0","3.0","62.0","0.0","0.0","0.0","0.0","129.42000000000002","66.5657258009703","4.985152095352672","187.82818531582762"
